,traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time
346,6274,,285.35,0.0,0.0,75,Clouds,broken clouds,17-10-2012 08:00
347,4680,,287.09,0.0,0.0,75,Clouds,broken clouds,17-10-2012 10:00
348,4642,,288.31,0.0,0.0,75,Clouds,broken clouds,17-10-2012 11:00
349,4979,,288.61,0.0,0.0,1,Clear,sky is clear,17-10-2012 12:00
350,4851,,290.32,0.0,0.0,1,Clear,sky is clear,17-10-2012 13:00
351,4291,,291.36,0.0,0.0,1,Clear,sky is clear,17-10-2012 14:00
352,4714,,292.01,0.0,0.0,1,Clear,sky is clear,17-10-2012 15:00
353,6723,,292.61,0.0,0.0,1,Clear,sky is clear,17-10-2012 16:00
354,6180,,292.65,0.0,0.0,1,Clear,sky is clear,17-10-2012 17:00
355,4843,,290.52,0.0,0.0,40,Clouds,scattered clouds,17-10-2012 18:00
356,3435,,288.35,0.0,0.0,40,Clouds,scattered clouds,17-10-2012 19:00
357,2921,,286.72,0.0,0.0,40,Clouds,scattered clouds,17-10-2012 20:00
358,2763,,285.49,0.0,0.0,40,Clouds,scattered clouds,17-10-2012 21:00
359,1930,,284.22,0.0,0.0,20,Clouds,few clouds,17-10-2012 22:00
360,1160,,283.8,0.0,0.0,20,Clouds,few clouds,17-10-2012 23:00
361,654,,283.72,0.0,0.0,20,Clouds,few clouds,18-10-2012 00:00
362,374,,282.8,0.0,0.0,40,Clouds,scattered clouds,18-10-2012 01:00
363,301,,282.32,0.0,0.0,99,Mist,mist,18-10-2012 02:00
364,397,,282.38,0.0,0.0,99,Mist,mist,18-10-2012 03:00
365,794,,282.76,0.0,0.0,90,Clouds,overcast clouds,18-10-2012 04:00
366,2564,,282.88,0.0,0.0,99,Mist,mist,18-10-2012 05:00
367,5358,,284.18,0.0,0.0,75,Clouds,broken clouds,18-10-2012 06:00
368,6441,,284.69,0.0,0.0,90,Clouds,overcast clouds,18-10-2012 07:00
369,5536,,285.0,0.0,0.0,90,Clouds,overcast clouds,18-10-2012 08:00
370,4619,,288.35,0.0,0.0,90,Clouds,overcast clouds,18-10-2012 10:00
371,5107,,289.59,0.0,0.0,90,Clouds,overcast clouds,18-10-2012 11:00
372,5283,,286.41,0.0,0.0,90,Clouds,overcast clouds,18-10-2012 13:00
373,5704,,285.96,0.0,0.0,90,Clouds,overcast clouds,18-10-2012 14:00
374,5887,,287.04,0.0,0.0,90,Clouds,overcast clouds,18-10-2012 15:00
375,6307,,287.18,0.0,0.0,90,Clouds,overcast clouds,18-10-2012 16:00
376,5953,,286.94,0.0,0.0,90,Clouds,overcast clouds,18-10-2012 17:00
377,4519,,286.01,0.0,0.0,90,Clouds,overcast clouds,18-10-2012 18:00
378,3427,,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,18-10-2012 19:00
379,2649,,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,18-10-2012 21:00
380,2005,,281.9,0.0,0.0,90,Clouds,overcast clouds,18-10-2012 22:00
381,1177,,281.85,0.0,0.0,90,Clouds,overcast clouds,18-10-2012 23:00
382,699,,281.28,0.0,0.0,90,Clouds,overcast clouds,19-10-2012 00:00
383,436,,280.97,0.0,0.0,87,Mist,mist,19-10-2012 01:00
384,353,,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,19-10-2012 02:00
386,399,,280.02,0.0,0.0,87,Mist,mist,19-10-2012 03:00
387,720,,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,19-10-2012 04:00
389,720,,279.79,0.0,0.0,87,Drizzle,drizzle,19-10-2012 04:00
390,2370,,279.74,0.0,0.0,87,Mist,mist,19-10-2012 05:00
391,5162,,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,19-10-2012 06:00
393,5777,,279.45,0.0,0.0,91,Mist,mist,19-10-2012 07:00
394,5235,,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,19-10-2012 08:00
396,4606,,279.35,0.0,0.0,91,Mist,mist,19-10-2012 09:00
397,4328,,279.92,0.0,0.0,91,Mist,mist,19-10-2012 10:00
398,4282,,280.44,0.0,0.0,90,Clouds,overcast clouds,19-10-2012 11:00
399,4489,,281.0,0.0,0.0,90,Clouds,overcast clouds,19-10-2012 12:00
400,4908,,281.51,0.0,0.0,90,Clouds,overcast clouds,19-10-2012 13:00
401,5620,,281.93,0.0,0.0,92,Mist,mist,19-10-2012 14:00
403,5849,,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,19-10-2012 15:00
404,4479,,282.21,0.0,0.0,90,Clouds,overcast clouds,19-10-2012 18:00
405,3804,,281.69,0.0,0.0,75,Clouds,broken clouds,19-10-2012 19:00
406,2908,,281.26,0.0,0.0,90,Clouds,overcast clouds,19-10-2012 20:00
407,2942,,280.66,0.0,0.0,92,Mist,mist,19-10-2012 21:00
408,3077,,280.43,0.0,0.0,92,Drizzle,drizzle,19-10-2012 22:00
409,3077,,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,19-10-2012 22:00
411,2051,,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,19-10-2012 23:00
412,773,,280.28,0.0,0.0,96,Drizzle,drizzle,20-10-2012 01:00
413,589,,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,20-10-2012 02:00
414,432,,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,20-10-2012 03:00
417,401,,280.91,0.0,0.0,96,Drizzle,drizzle,20-10-2012 04:00
419,759,,280.96,0.0,0.0,96,Drizzle,drizzle,20-10-2012 05:00
421,1313,,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,20-10-2012 06:00
423,1824,,281.28,0.0,0.0,100,Drizzle,drizzle,20-10-2012 07:00
425,2787,,281.19,0.0,0.0,100,Drizzle,drizzle,20-10-2012 08:00
426,3713,,281.7,0.0,0.0,100,Drizzle,drizzle,20-10-2012 09:00
428,3713,,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,20-10-2012 09:00
429,3815,,282.02,0.0,0.0,100,Drizzle,drizzle,20-10-2012 10:00
432,4339,,282.35,0.0,0.0,100,Drizzle,drizzle,20-10-2012 11:00
433,4613,,282.71,0.0,0.0,100,Mist,mist,20-10-2012 12:00
434,4452,,283.79,0.0,0.0,90,Clouds,overcast clouds,20-10-2012 14:00
435,4636,,284.2,0.0,0.0,75,Clouds,broken clouds,20-10-2012 15:00
436,4810,,284.32,0.0,0.0,90,Clouds,overcast clouds,20-10-2012 16:00
437,5125,,284.13,0.0,0.0,75,Clouds,broken clouds,20-10-2012 17:00
438,4337,,283.14,0.0,0.0,40,Clouds,scattered clouds,20-10-2012 18:00
439,3644,,281.4,0.0,0.0,40,Clouds,scattered clouds,20-10-2012 19:00
440,3107,,280.47,0.0,0.0,20,Clouds,few clouds,20-10-2012 20:00
441,2929,,279.52,0.0,0.0,20,Clouds,few clouds,20-10-2012 21:00
442,2865,,278.85,0.0,0.0,48,Mist,mist,20-10-2012 22:00
443,2340,,278.12,0.0,0.0,48,Fog,fog,20-10-2012 23:00
444,1372,,277.94,0.0,0.0,48,Mist,mist,21-10-2012 00:00
445,1928,,275.93,0.0,0.0,60,Fog,fog,21-10-2012 08:00
447,4695,,284.09,0.0,0.0,75,Clouds,broken clouds,21-10-2012 17:00
448,4335,,282.6,0.0,0.0,75,Clouds,broken clouds,21-10-2012 18:00
449,1583,,281.72,0.0,0.0,90,Clouds,overcast clouds,21-10-2012 22:00
450,959,,281.26,0.0,0.0,90,Clouds,overcast clouds,21-10-2012 23:00
451,498,,281.29,0.0,0.0,75,Clouds,broken clouds,22-10-2012 00:00
452,306,,281.01,0.0,0.0,75,Clouds,broken clouds,22-10-2012 01:00
453,259,,280.57,0.0,0.0,40,Clouds,scattered clouds,22-10-2012 02:00
454,324,,280.54,0.0,0.0,75,Clouds,broken clouds,22-10-2012 03:00
455,806,,279.37,0.0,0.0,8,Mist,mist,22-10-2012 04:00
456,2622,,279.18,0.0,0.0,8,Mist,mist,22-10-2012 05:00
457,5456,,279.05,0.0,0.0,8,Mist,mist,22-10-2012 06:00
458,4324,,282.7,0.0,0.0,38,Clear,sky is clear,22-10-2012 10:00
459,4378,,286.17,0.0,0.0,40,Clouds,scattered clouds,22-10-2012 11:00
460,4639,,288.61,0.0,0.0,75,Clouds,broken clouds,22-10-2012 12:00
461,4546,,290.59,0.0,0.0,20,Clouds,few clouds,22-10-2012 13:00
462,5006,,292.21,0.0,0.0,75,Clouds,broken clouds,22-10-2012 14:00
463,5361,,293.56,0.0,0.0,75,Clouds,broken clouds,22-10-2012 15:00
464,6101,,293.43,0.0,0.0,40,Clouds,scattered clouds,22-10-2012 16:00
465,5781,,293.4,0.0,0.0,40,Clouds,scattered clouds,22-10-2012 17:00
466,4272,,291.47,0.0,0.0,20,Clouds,few clouds,22-10-2012 18:00
467,3091,,289.17,0.0,0.0,20,Clouds,few clouds,22-10-2012 19:00
468,2434,,287.28,0.0,0.0,1,Clear,sky is clear,22-10-2012 20:00
469,1984,,286.1,0.0,0.0,1,Clear,sky is clear,22-10-2012 21:00
470,1383,,285.45,0.0,0.0,75,Clouds,broken clouds,22-10-2012 22:00
471,959,,285.33,0.0,0.0,90,Clouds,overcast clouds,22-10-2012 23:00
472,511,,285.07,0.0,0.0,90,Clouds,overcast clouds,23-10-2012 00:00
473,346,,284.58,0.0,0.0,90,Clouds,overcast clouds,23-10-2012 01:00
474,253,,283.88,0.0,0.0,75,Clouds,broken clouds,23-10-2012 02:00
475,349,,283.55,0.0,0.0,75,Clouds,broken clouds,23-10-2012 03:00
476,807,,282.85,0.0,0.0,20,Clouds,few clouds,23-10-2012 04:00
477,2669,,282.42,0.0,0.0,20,Clouds,few clouds,23-10-2012 05:00
478,5210,,282.13,0.0,0.0,75,Clouds,broken clouds,23-10-2012 06:00
479,6083,,281.85,0.0,0.0,40,Clouds,scattered clouds,23-10-2012 07:00
480,5790,,281.85,0.0,0.0,20,Clouds,few clouds,23-10-2012 08:00
481,5484,,283.07,0.0,0.0,75,Clouds,broken clouds,23-10-2012 09:00
482,4407,,284.53,0.0,0.0,90,Clouds,overcast clouds,23-10-2012 10:00
483,4725,,285.6,0.0,0.0,75,Clouds,broken clouds,23-10-2012 11:00
484,4826,,286.63,0.0,0.0,90,Clouds,overcast clouds,23-10-2012 12:00
485,5065,,287.97,0.0,0.0,90,Clouds,overcast clouds,23-10-2012 14:00
486,5618,,288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,23-10-2012 15:00
487,6094,,288.72,0.0,0.0,90,Clouds,overcast clouds,23-10-2012 16:00
488,5844,,288.53,0.0,0.0,90,Clouds,overcast clouds,23-10-2012 17:00
489,4649,,288.16,0.0,0.0,90,Clouds,overcast clouds,23-10-2012 18:00
490,3180,,287.59,0.0,0.0,90,Clouds,overcast clouds,23-10-2012 19:00
491,2963,,287.21,0.0,0.0,90,Clouds,overcast clouds,23-10-2012 20:00
492,2450,,286.29,0.0,0.0,90,Clouds,overcast clouds,23-10-2012 21:00
493,1613,,285.7,0.0,0.0,90,Clouds,overcast clouds,23-10-2012 22:00
494,1021,,285.61,0.0,0.0,90,Clouds,overcast clouds,23-10-2012 23:00
495,580,,285.37,0.0,0.0,99,Drizzle,light intensity drizzle,24-10-2012 00:00
497,298,,285.51,0.0,0.0,90,Clouds,overcast clouds,24-10-2012 01:00
498,261,,285.6,0.0,0.0,100,Haze,haze,24-10-2012 02:00
500,408,,285.99,0.0,0.0,100,Haze,haze,24-10-2012 03:00
502,793,,285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,24-10-2012 04:00
504,2643,,285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,24-10-2012 05:00
506,5593,,285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,24-10-2012 06:00
507,5593,,285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,24-10-2012 06:00
508,5722,,285.5,0.0,0.0,90,Mist,mist,24-10-2012 07:00
511,5607,,285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,24-10-2012 08:00
512,5492,,285.93,0.0,0.0,90,Drizzle,light intensity drizzle,24-10-2012 09:00
514,4542,,286.34,0.0,0.0,90,Mist,mist,24-10-2012 10:00
516,4720,,286.82,0.0,0.0,90,Fog,fog,24-10-2012 11:00
519,4982,,288.36,0.0,0.0,90,Fog,fog,24-10-2012 12:00
522,5032,,289.08,0.0,0.0,90,Fog,fog,24-10-2012 13:00
524,5212,,289.88,0.0,0.0,90,Haze,haze,24-10-2012 14:00
526,5661,,290.24,0.0,0.0,90,Haze,haze,24-10-2012 15:00
527,5812,,290.01,0.0,0.0,90,Mist,mist,24-10-2012 16:00
528,5855,,289.62,0.0,0.0,90,Haze,haze,24-10-2012 17:00
530,4416,,289.61,0.0,0.0,90,Haze,haze,24-10-2012 18:00
532,3118,,289.06,0.0,0.0,90,Mist,mist,24-10-2012 19:00
533,2877,,288.34,0.0,0.0,75,Haze,haze,24-10-2012 20:00
535,2498,,287.06,0.0,0.0,20,Mist,mist,24-10-2012 21:00
536,1701,,287.41,0.0,0.0,75,Mist,mist,24-10-2012 22:00
537,1028,,287.52,0.0,0.0,90,Mist,mist,24-10-2012 23:00
538,578,,287.81,0.0,0.0,90,Mist,mist,25-10-2012 00:00
539,354,,287.29,0.0,0.0,75,Mist,mist,25-10-2012 01:00
540,272,,287.23,0.0,0.0,90,Mist,mist,25-10-2012 02:00
541,370,,286.44,0.0,0.0,90,Mist,mist,25-10-2012 03:00
543,809,,285.32,0.0,0.0,90,Fog,fog,25-10-2012 04:00
544,2641,,285.43,0.0,0.0,90,Mist,mist,25-10-2012 05:00
545,4957,,285.53,0.0,0.0,75,Mist,mist,25-10-2012 06:00
547,6036,,285.2,0.0,0.0,90,Fog,fog,25-10-2012 07:00
548,5309,,285.02,0.0,0.0,90,Mist,mist,25-10-2012 08:00
549,4438,,286.43,0.0,0.0,90,Mist,mist,25-10-2012 10:00
550,4723,,287.36,0.0,0.0,90,Mist,mist,25-10-2012 11:00
551,4879,,287.6,0.0,0.0,90,Mist,mist,25-10-2012 12:00
552,5062,,287.29,0.0,0.0,90,Clouds,overcast clouds,25-10-2012 13:00
554,5450,,286.41,0.0,0.0,90,Drizzle,light intensity drizzle,25-10-2012 14:00
555,5450,,286.41,0.0,0.0,90,Drizzle,drizzle,25-10-2012 14:00
556,5888,,285.8,0.0,0.0,90,Drizzle,light intensity drizzle,25-10-2012 15:00
558,5888,,285.8,0.0,0.0,90,Drizzle,drizzle,25-10-2012 15:00
560,6473,,285.29,0.0,0.0,90,Drizzle,light intensity drizzle,25-10-2012 16:00
561,6488,,284.77,0.0,0.0,90,Mist,mist,25-10-2012 17:00
562,5351,,284.29,0.0,0.0,90,Drizzle,light intensity drizzle,25-10-2012 18:00
564,3500,,283.79,0.0,0.0,90,Drizzle,light intensity drizzle,25-10-2012 19:00
567,2856,,283.44,0.0,0.0,90,Drizzle,drizzle,25-10-2012 20:00
569,2587,,283.22,0.0,0.0,90,Drizzle,light intensity drizzle,25-10-2012 21:00
570,1979,,282.82,0.0,0.0,90,Clouds,overcast clouds,25-10-2012 22:00
571,1284,,282.13,0.0,0.0,90,Clouds,overcast clouds,25-10-2012 23:00
572,665,,281.05,0.0,0.0,90,Drizzle,light intensity drizzle,26-10-2012 00:00
573,432,,280.44,0.0,0.0,90,Drizzle,drizzle,26-10-2012 01:00
575,326,,280.07,0.0,0.0,90,Drizzle,light intensity drizzle,26-10-2012 02:00
577,380,,279.54,0.0,0.0,90,Drizzle,light intensity drizzle,26-10-2012 03:00
578,380,,279.54,0.0,0.0,90,Drizzle,drizzle,26-10-2012 03:00
580,705,,278.93,0.0,0.0,90,Drizzle,light intensity drizzle,26-10-2012 04:00
581,705,,278.93,0.0,0.0,90,Drizzle,drizzle,26-10-2012 04:00
583,2430,,278.27,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,26-10-2012 05:00
584,5426,,278.07,0.0,0.0,90,Mist,mist,26-10-2012 06:00
585,5856,,276.23,0.0,0.0,90,Mist,mist,26-10-2012 08:00
586,5234,,275.66,0.0,0.0,90,Mist,mist,26-10-2012 09:00
587,4695,,275.02,0.0,0.0,90,Mist,mist,26-10-2012 10:00
588,5341,,275.03,0.0,0.0,90,Mist,mist,26-10-2012 11:00
589,5943,,274.5,0.0,0.0,90,Mist,mist,26-10-2012 12:00
590,5879,,275.38,0.0,0.0,90,Mist,mist,26-10-2012 14:00
591,6348,,276.56,0.0,0.0,90,Clouds,overcast clouds,26-10-2012 16:00
592,5955,,276.7,0.0,0.0,90,Clouds,overcast clouds,26-10-2012 17:00
593,5341,,276.71,0.0,0.0,90,Clouds,overcast clouds,26-10-2012 18:00
594,4144,,276.43,0.0,0.0,90,Clouds,overcast clouds,26-10-2012 19:00
595,3249,,276.23,0.0,0.0,90,Clouds,overcast clouds,26-10-2012 20:00
596,3017,,275.99,0.0,0.0,75,Clouds,broken clouds,26-10-2012 21:00
597,2765,,276.28,0.0,0.0,90,Clouds,overcast clouds,26-10-2012 22:00
598,1894,,276.28,0.0,0.0,90,Clouds,overcast clouds,26-10-2012 23:00
599,1159,,276.01,0.0,0.0,90,Clouds,overcast clouds,27-10-2012 00:00
600,822,,275.36,0.0,0.0,90,Clouds,overcast clouds,27-10-2012 01:00
601,641,,274.93,0.0,0.0,20,Clouds,few clouds,27-10-2012 02:00
602,411,,274.28,0.0,0.0,20,Clouds,few clouds,27-10-2012 03:00
603,468,,274.01,0.0,0.0,1,Clear,sky is clear,27-10-2012 04:00
604,723,,273.71,0.0,0.0,1,Clear,sky is clear,27-10-2012 05:00
605,1415,,273.43,0.0,0.0,1,Clear,sky is clear,27-10-2012 06:00
606,2191,,273.65,0.0,0.0,20,Clouds,few clouds,27-10-2012 07:00
607,3185,,274.58,0.0,0.0,75,Clouds,broken clouds,27-10-2012 08:00
608,4076,,275.39,0.0,0.0,90,Clouds,overcast clouds,27-10-2012 09:00
609,4522,,275.44,0.0,0.0,0,Clear,sky is clear,27-10-2012 10:00
610,6012,,276.11,0.0,0.0,90,Clouds,overcast clouds,27-10-2012 11:00
611,5975,,276.48,0.0,0.0,90,Clouds,overcast clouds,27-10-2012 12:00
612,5307,,276.5,0.0,0.0,90,Clouds,overcast clouds,27-10-2012 13:00
613,4678,,276.56,0.0,0.0,90,Clouds,overcast clouds,27-10-2012 14:00
614,4405,,276.61,0.0,0.0,90,Clouds,overcast clouds,27-10-2012 15:00
615,4403,,276.9,0.0,0.0,90,Clouds,overcast clouds,27-10-2012 16:00
616,4311,,276.61,0.0,0.0,90,Clouds,overcast clouds,27-10-2012 17:00
617,4198,,276.34,0.0,0.0,90,Clouds,overcast clouds,27-10-2012 18:00
618,3475,,275.96,0.0,0.0,90,Clouds,overcast clouds,27-10-2012 19:00
619,3078,,275.6,0.0,0.0,90,Clouds,overcast clouds,27-10-2012 20:00
620,2931,,274.86,0.0,0.0,90,Clouds,overcast clouds,27-10-2012 21:00
621,2941,,274.05,0.0,0.0,20,Clouds,few clouds,27-10-2012 22:00
622,2240,,273.62,0.0,0.0,20,Clouds,few clouds,27-10-2012 23:00
623,1564,,273.52,0.0,0.0,20,Clouds,few clouds,28-10-2012 00:00
624,795,,273.54,0.0,0.0,90,Clouds,overcast clouds,28-10-2012 01:00
625,447,,273.63,0.0,0.0,90,Clouds,overcast clouds,28-10-2012 02:00
626,443,,273.63,0.0,0.0,90,Clouds,overcast clouds,28-10-2012 03:00
627,330,,273.22,0.0,0.0,90,Clouds,overcast clouds,28-10-2012 04:00
628,453,,272.75,0.0,0.0,75,Clouds,broken clouds,28-10-2012 05:00
629,755,,272.16,0.0,0.0,75,Clouds,broken clouds,28-10-2012 06:00
630,953,,271.06,0.0,0.0,20,Clouds,few clouds,28-10-2012 07:00
631,1650,,270.68,0.0,0.0,1,Clear,sky is clear,28-10-2012 08:00
632,2442,,272.6,0.0,0.0,1,Clear,sky is clear,28-10-2012 09:00
633,3230,,274.06,0.0,0.0,1,Clear,sky is clear,28-10-2012 10:00
634,3575,,275.81,0.0,0.0,1,Clear,sky is clear,28-10-2012 11:00
635,4139,,277.54,0.0,0.0,20,Clouds,few clouds,28-10-2012 12:00
636,3892,,278.54,0.0,0.0,40,Clouds,scattered clouds,28-10-2012 13:00
637,3989,,278.97,0.0,0.0,40,Clouds,scattered clouds,28-10-2012 14:00
638,4294,,278.91,0.0,0.0,75,Clouds,broken clouds,28-10-2012 15:00
639,4521,,278.81,0.0,0.0,75,Clouds,broken clouds,28-10-2012 16:00
640,4280,,278.27,0.0,0.0,75,Clouds,broken clouds,28-10-2012 17:00
641,3945,,276.67,0.0,0.0,75,Clouds,broken clouds,28-10-2012 18:00
642,3169,,275.86,0.0,0.0,75,Clouds,broken clouds,28-10-2012 19:00
643,2772,,274.29,0.0,0.0,75,Clouds,broken clouds,28-10-2012 20:00
644,2213,,273.37,0.0,0.0,75,Clouds,broken clouds,28-10-2012 21:00
645,1570,,272.77,0.0,0.0,75,Clouds,broken clouds,28-10-2012 22:00
646,1065,,272.01,0.0,0.0,75,Clouds,broken clouds,28-10-2012 23:00
647,530,,271.78,0.0,0.0,40,Clouds,scattered clouds,29-10-2012 00:00
648,331,,271.41,0.0,0.0,75,Haze,haze,29-10-2012 01:00
649,270,,271.46,0.0,0.0,75,Mist,mist,29-10-2012 02:00
650,316,,271.76,0.0,0.0,75,Clouds,broken clouds,29-10-2012 03:00
651,799,,272.24,0.0,0.0,90,Clouds,overcast clouds,29-10-2012 04:00
652,2513,,271.98,0.0,0.0,90,Clouds,overcast clouds,29-10-2012 05:00
653,5503,,271.53,0.0,0.0,40,Clouds,scattered clouds,29-10-2012 06:00
654,6642,,271.46,0.0,0.0,40,Clouds,scattered clouds,29-10-2012 07:00
655,6195,,271.7,0.0,0.0,40,Clouds,scattered clouds,29-10-2012 08:00
656,5246,,273.26,0.0,0.0,75,Clouds,broken clouds,29-10-2012 09:00
657,4460,,274.9,0.0,0.0,90,Clouds,overcast clouds,29-10-2012 10:00
658,4580,,276.33,0.0,0.0,90,Clouds,overcast clouds,29-10-2012 11:00
659,4836,,278.5,0.0,0.0,90,Clouds,overcast clouds,29-10-2012 13:00
660,5138,,279.3,0.0,0.0,90,Clouds,overcast clouds,29-10-2012 14:00
661,5606,,279.89,0.0,0.0,90,Clouds,overcast clouds,29-10-2012 15:00
662,6120,,280.11,0.0,0.0,40,Clouds,scattered clouds,29-10-2012 16:00
663,5985,,279.82,0.0,0.0,40,Clouds,scattered clouds,29-10-2012 17:00
664,4418,,278.69,0.0,0.0,40,Clouds,scattered clouds,29-10-2012 18:00
665,3089,,277.75,0.0,0.0,40,Clouds,scattered clouds,29-10-2012 19:00
666,2636,,276.77,0.0,0.0,40,Clouds,scattered clouds,29-10-2012 20:00
667,2117,,276.61,0.0,0.0,75,Clouds,broken clouds,29-10-2012 21:00
668,1437,,276.06,0.0,0.0,75,Clouds,broken clouds,29-10-2012 22:00
669,920,,275.22,0.0,0.0,20,Clouds,few clouds,29-10-2012 23:00
670,600,,274.75,0.0,0.0,20,Clouds,few clouds,30-10-2012 00:00
671,393,,274.24,0.0,0.0,20,Clouds,few clouds,30-10-2012 01:00
672,298,,273.47,0.0,0.0,20,Clouds,few clouds,30-10-2012 02:00
673,352,,273.5,0.0,0.0,1,Clear,sky is clear,30-10-2012 03:00
674,762,,273.15,0.0,0.0,75,Clouds,broken clouds,30-10-2012 04:00
675,2519,,273.0,0.0,0.0,20,Clouds,few clouds,30-10-2012 05:00
676,5478,,272.69,0.0,0.0,20,Clouds,few clouds,30-10-2012 06:00
677,6728,,273.08,0.0,0.0,40,Clouds,scattered clouds,30-10-2012 07:00
678,5972,,273.91,0.0,0.0,75,Clouds,broken clouds,30-10-2012 08:00
679,5280,,274.82,0.0,0.0,75,Clouds,broken clouds,30-10-2012 09:00
680,4626,,276.16,0.0,0.0,75,Clouds,broken clouds,30-10-2012 10:00
681,4947,,277.69,0.0,0.0,90,Clouds,overcast clouds,30-10-2012 11:00
682,5125,,278.47,0.0,0.0,90,Clouds,overcast clouds,30-10-2012 12:00
683,5130,,279.12,0.0,0.0,90,Clouds,overcast clouds,30-10-2012 13:00
684,5394,,279.28,0.0,0.0,90,Clouds,overcast clouds,30-10-2012 14:00
685,5837,,280.19,0.0,0.0,90,Clouds,overcast clouds,30-10-2012 15:00
686,6222,,280.5,0.0,0.0,90,Clouds,overcast clouds,30-10-2012 16:00
687,5992,,280.3,0.0,0.0,90,Clouds,overcast clouds,30-10-2012 17:00
688,4578,,279.58,0.0,0.0,75,Clouds,broken clouds,30-10-2012 18:00
689,3246,,278.78,0.0,0.0,75,Clouds,broken clouds,30-10-2012 19:00
690,2834,,278.5,0.0,0.0,90,Clouds,overcast clouds,30-10-2012 20:00
691,2578,,276.93,0.0,0.0,75,Clouds,broken clouds,30-10-2012 21:00
692,1979,,276.03,0.0,0.0,40,Clouds,scattered clouds,30-10-2012 22:00
693,1326,,275.01,0.0,0.0,40,Clouds,scattered clouds,30-10-2012 23:00
694,541,,273.87,0.0,0.0,40,Clouds,scattered clouds,31-10-2012 00:00
695,346,,272.99,0.0,0.0,1,Clear,sky is clear,31-10-2012 01:00
696,265,,272.41,0.0,0.0,1,Clear,sky is clear,31-10-2012 02:00
697,338,,272.31,0.0,0.0,1,Clear,sky is clear,31-10-2012 03:00
698,765,,272.39,0.0,0.0,1,Clear,sky is clear,31-10-2012 04:00
699,2611,,271.73,0.0,0.0,1,Clear,sky is clear,31-10-2012 05:00
700,5577,,271.54,0.0,0.0,1,Clear,sky is clear,31-10-2012 06:00
701,6908,,271.12,0.0,0.0,1,Clear,sky is clear,31-10-2012 07:00
702,6079,,271.17,0.0,0.0,20,Clouds,few clouds,31-10-2012 08:00
703,5309,,273.11,0.0,0.0,20,Clouds,few clouds,31-10-2012 09:00
704,4567,,276.01,0.0,0.0,20,Clouds,few clouds,31-10-2012 10:00
705,4804,,278.27,0.0,0.0,20,Clouds,few clouds,31-10-2012 11:00
706,5041,,279.84,0.0,0.0,20,Clouds,few clouds,31-10-2012 12:00
707,5051,,280.68,0.0,0.0,40,Clouds,scattered clouds,31-10-2012 13:00
708,5274,,281.22,0.0,0.0,20,Clouds,few clouds,31-10-2012 14:00
709,5936,,281.8,0.0,0.0,20,Clouds,few clouds,31-10-2012 15:00
710,6128,,282.2,0.0,0.0,40,Clouds,scattered clouds,31-10-2012 16:00
711,5821,,281.48,0.0,0.0,20,Clouds,few clouds,31-10-2012 17:00
712,4040,,280.0,0.0,0.0,20,Clouds,few clouds,31-10-2012 18:00
713,2711,,278.48,0.0,0.0,20,Clouds,few clouds,31-10-2012 19:00
714,2690,,276.86,0.0,0.0,20,Clouds,few clouds,31-10-2012 20:00
715,2539,,275.45,0.0,0.0,1,Clear,sky is clear,31-10-2012 21:00
716,1925,,274.05,0.0,0.0,1,Clear,sky is clear,31-10-2012 22:00
717,1471,,272.75,0.0,0.0,1,Clear,sky is clear,31-10-2012 23:00
718,716,,271.73,0.0,0.0,1,Clear,sky is clear,01-11-2012 00:00
719,453,,270.91,0.0,0.0,1,Clear,sky is clear,01-11-2012 01:00
720,324,,270.15,0.0,0.0,1,Clear,sky is clear,01-11-2012 02:00
721,390,,269.68,0.0,0.0,1,Clear,sky is clear,01-11-2012 03:00
722,775,,269.44,0.0,0.0,1,Clear,sky is clear,01-11-2012 04:00
723,2572,,268.96,0.0,0.0,1,Clear,sky is clear,01-11-2012 05:00
724,5595,,268.61,0.0,0.0,1,Clear,sky is clear,01-11-2012 06:00
725,6852,,268.74,0.0,0.0,1,Clear,sky is clear,01-11-2012 07:00
726,5892,,268.45,0.0,0.0,20,Clouds,few clouds,01-11-2012 08:00
727,5327,,270.9,0.0,0.0,1,Clear,sky is clear,01-11-2012 09:00
